run_id,stage,candidate,shape_id,category,local_rows,K,N,q,window,repetition,exit_code,case_dir,timestamp_utc
stage1_A_DEFAULT_S4_m512k4096n4096_q1w0_rep5,A,DEFAULT,S4,balanced,512,4096,4096,1,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q1w0_rep5,2026-09-02T09:21:05Z
stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep1,A,DEFAULT,S4,balanced,512,4096,4096,2,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep1,2026-09-02T09:21:20Z
stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep2,A,DEFAULT,S4,balanced,512,4096,4096,2,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep2,2026-09-02T09:21:34Z
stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep3,A,DEFAULT,S4,balanced,512,4096,4096,2,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep3,2026-09-02T09:21:49Z
stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep4,A,DEFAULT,S4,balanced,512,4096,4096,2,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep4,2026-09-02T09:22:05Z
stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep5,A,DEFAULT,S4,balanced,512,4096,4096,2,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep5,2026-09-02T09:22:20Z
stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep1,A,DEFAULT,S4,balanced,512,4096,4096,4,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep1,2026-09-02T09:22:35Z
stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep2,A,DEFAULT,S4,balanced,512,4096,4096,4,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep2,2026-09-02T09:22:48Z
stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep3,A,DEFAULT,S4,balanced,512,4096,4096,4,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep3,2026-09-02T09:23:03Z
stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep4,A,DEFAULT,S4,balanced,512,4096,4096,4,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep4,2026-09-02T09:23:19Z
stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep5,A,DEFAULT,S4,balanced,512,4096,4096,4,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep5,2026-09-02T09:23:34Z
stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep1,A,DEFAULT,S4,balanced,512,4096,4096,8,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep1,2026-09-02T09:23:49Z
stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep2,A,DEFAULT,S4,balanced,512,4096,4096,8,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep2,2026-09-02T09:24:05Z
stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep3,A,DEFAULT,S4,balanced,512,4096,4096,8,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep3,2026-09-02T09:24:20Z
stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep4,A,DEFAULT,S4,balanced,512,4096,4096,8,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep4,2026-09-02T09:24:35Z
stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep5,A,DEFAULT,S4,balanced,512,4096,4096,8,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep5,2026-09-02T09:24:49Z
stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep1,A,DEFAULT,S4,balanced,512,4096,4096,16,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep1,2026-09-02T09:25:04Z
stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep2,A,DEFAULT,S4,balanced,512,4096,4096,16,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep2,2026-09-02T09:25:18Z
stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep3,A,DEFAULT,S4,balanced,512,4096,4096,16,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep3,2026-09-02T09:25:33Z
stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep4,A,DEFAULT,S4,balanced,512,4096,4096,16,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep4,2026-09-02T09:25:47Z
stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep5,A,DEFAULT,S4,balanced,512,4096,4096,16,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep5,2026-09-02T09:26:03Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep1,A,DEFAULT,S6,balanced,1024,4096,4096,1,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep1,2026-09-02T09:26:29Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep2,A,DEFAULT,S6,balanced,1024,4096,4096,1,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep2,2026-09-02T09:26:54Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep3,A,DEFAULT,S6,balanced,1024,4096,4096,1,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep3,2026-09-02T09:27:20Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep4,A,DEFAULT,S6,balanced,1024,4096,4096,1,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep4,2026-09-02T09:27:46Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep5,A,DEFAULT,S6,balanced,1024,4096,4096,1,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep5,2026-09-02T09:28:12Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep1,A,DEFAULT,S6,balanced,1024,4096,4096,2,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep1,2026-09-02T09:28:39Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep2,A,DEFAULT,S6,balanced,1024,4096,4096,2,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep2,2026-09-02T09:29:05Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep3,A,DEFAULT,S6,balanced,1024,4096,4096,2,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep3,2026-09-02T09:29:30Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep4,A,DEFAULT,S6,balanced,1024,4096,4096,2,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep4,2026-09-02T09:29:55Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep5,A,DEFAULT,S6,balanced,1024,4096,4096,2,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep5,2026-09-02T09:30:22Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep1,A,DEFAULT,S6,balanced,1024,4096,4096,4,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep1,2026-09-02T09:30:48Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep2,A,DEFAULT,S6,balanced,1024,4096,4096,4,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep2,2026-09-02T09:31:14Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep3,A,DEFAULT,S6,balanced,1024,4096,4096,4,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep3,2026-09-02T09:31:39Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep4,A,DEFAULT,S6,balanced,1024,4096,4096,4,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep4,2026-09-02T09:32:05Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep5,A,DEFAULT,S6,balanced,1024,4096,4096,4,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep5,2026-09-02T09:32:30Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep1,A,DEFAULT,S6,balanced,1024,4096,4096,8,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep1,2026-09-02T09:32:54Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep2,A,DEFAULT,S6,balanced,1024,4096,4096,8,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep2,2026-09-02T09:33:21Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep3,A,DEFAULT,S6,balanced,1024,4096,4096,8,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep3,2026-09-02T09:33:46Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep4,A,DEFAULT,S6,balanced,1024,4096,4096,8,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep4,2026-09-02T09:34:12Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep5,A,DEFAULT,S6,balanced,1024,4096,4096,8,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep5,2026-09-02T09:34:38Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep1,A,DEFAULT,S6,balanced,1024,4096,4096,16,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep1,2026-09-02T09:35:04Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep2,A,DEFAULT,S6,balanced,1024,4096,4096,16,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep2,2026-09-02T09:35:30Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep3,A,DEFAULT,S6,balanced,1024,4096,4096,16,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep3,2026-09-02T09:35:55Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep4,A,DEFAULT,S6,balanced,1024,4096,4096,16,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep4,2026-09-02T09:36:23Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep5,A,DEFAULT,S6,balanced,1024,4096,4096,16,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep5,2026-09-02T09:36:48Z
stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep1,A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep1,2026-09-02T09:37:04Z
stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep2,A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep2,2026-09-02T09:37:19Z
stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep3,A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep3,2026-09-02T09:37:34Z
stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep4,A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep4,2026-09-02T09:37:50Z
stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep5,A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep5,2026-09-02T09:38:05Z
stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep1,A,DEFAULT,S3,balanced_compute,256,8192,8192,2,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep1,2026-09-02T09:38:20Z
stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep2,A,DEFAULT,S3,balanced_compute,256,8192,8192,2,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep2,2026-09-02T09:38:35Z
stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep3,A,DEFAULT,S3,balanced_compute,256,8192,8192,2,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep3,2026-09-02T09:38:50Z
stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep4,A,DEFAULT,S3,balanced_compute,256,8192,8192,2,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep4,2026-09-02T09:39:07Z
stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep5,A,DEFAULT,S3,balanced_compute,256,8192,8192,2,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep5,2026-09-02T09:39:22Z
stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep1,A,DEFAULT,S3,balanced_compute,256,8192,8192,4,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep1,2026-09-02T09:39:37Z
stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep2,A,DEFAULT,S3,balanced_compute,256,8192,8192,4,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep2,2026-09-02T09:39:52Z
stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep3,A,DEFAULT,S3,balanced_compute,256,8192,8192,4,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep3,2026-09-02T09:40:07Z
stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep4,A,DEFAULT,S3,balanced_compute,256,8192,8192,4,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep4,2026-09-02T09:40:22Z
stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep5,A,DEFAULT,S3,balanced_compute,256,8192,8192,4,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep5,2026-09-02T09:40:37Z
stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep1,A,DEFAULT,S3,balanced_compute,256,8192,8192,8,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep1,2026-09-02T09:40:52Z
stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep2,A,DEFAULT,S3,balanced_compute,256,8192,8192,8,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep2,2026-09-02T09:41:07Z
stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep3,A,DEFAULT,S3,balanced_compute,256,8192,8192,8,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep3,2026-09-02T09:41:23Z
stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep4,A,DEFAULT,S3,balanced_compute,256,8192,8192,8,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep4,2026-09-02T09:41:38Z
stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep5,A,DEFAULT,S3,balanced_compute,256,8192,8192,8,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep5,2026-09-02T09:41:53Z
stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep1,A,DEFAULT,S3,balanced_compute,256,8192,8192,16,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep1,2026-09-02T09:42:09Z
stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep2,A,DEFAULT,S3,balanced_compute,256,8192,8192,16,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep2,2026-09-02T09:42:25Z
stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep3,A,DEFAULT,S3,balanced_compute,256,8192,8192,16,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep3,2026-09-02T09:42:40Z
stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep4,A,DEFAULT,S3,balanced_compute,256,8192,8192,16,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep4,2026-09-02T09:42:56Z
stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep5,A,DEFAULT,S3,balanced_compute,256,8192,8192,16,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep5,2026-09-02T09:43:12Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep1,A,DEFAULT,S7,compute_heavy,1024,4096,16384,1,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep1,2026-09-02T09:44:45Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep2,A,DEFAULT,S7,compute_heavy,1024,4096,16384,1,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep2,2026-09-02T09:46:16Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep3,A,DEFAULT,S7,compute_heavy,1024,4096,16384,1,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep3,2026-09-02T09:47:49Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep4,A,DEFAULT,S7,compute_heavy,1024,4096,16384,1,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep4,2026-09-02T09:49:21Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep5,A,DEFAULT,S7,compute_heavy,1024,4096,16384,1,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep5,2026-09-02T09:50:59Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep1,A,DEFAULT,S7,compute_heavy,1024,4096,16384,2,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep1,2026-09-02T09:52:29Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep2,A,DEFAULT,S7,compute_heavy,1024,4096,16384,2,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep2,2026-09-02T09:53:57Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep3,A,DEFAULT,S7,compute_heavy,1024,4096,16384,2,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep3,2026-09-02T09:55:23Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep4,A,DEFAULT,S7,compute_heavy,1024,4096,16384,2,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep4,2026-09-02T09:56:50Z
