stage,candidate,shape_id,category,local_rows,K,N,q,window,repetition,strategy,status,correctness,M_global,slice_bytes,release_first_mean_us,release_last_mean_us,done_mean_us,gemm_first_mean_us,gemm_last_mean_us,e2e_mean_us,e2e_p50_us,e2e_p95_us,run_id
A,DEFAULT,S4,balanced,512,4096,4096,16,0,3,B1_SLICE_SERIAL,PASS,1,2048,2097152,385.667196512,4762.74238586,4764.21694756,387.539840937,4881.75170898,4883.18719864,4784.99221802,5422.08003998,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep3
A,DEFAULT,S4,balanced,512,4096,4096,16,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,2097152,397.059842944,3101.34849072,3103.02016735,399.144959748,3216.37760639,3217.81184196,2948.09603691,3724.0960598,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep3
A,DEFAULT,S4,balanced,512,4096,4096,16,0,4,B0_FULL_SERIAL,PASS,1,2048,2097152,3724.12864923,3724.12864923,3725.59552431,3727.21344233,4923.28640461,4924.88445282,4958.20808411,5286.91196442,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,16,0,4,B1_SLICE_SERIAL,PASS,1,2048,2097152,1280.61375797,6249.13152695,6250.61566353,1282.64000058,6368.84673119,6370.36225319,6355.9679985,6641.66402817,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,16,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,2097152,1264.2931211,4322.4102354,4323.91935349,1266.37823582,4440.61440468,4442.10945129,4501.5039444,5106.68802261,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,16,0,5,B0_FULL_SERIAL,PASS,1,2048,2097152,2507.44000196,2507.44000196,2509.13086176,2510.76926947,3721.75488472,3723.44130039,3472.38397598,4335.61611176,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,16,0,5,B1_SLICE_SERIAL,PASS,1,2048,2097152,357.18208015,4558.44607353,4560.10688782,359.079680741,4680.85630417,4682.35137939,4541.44001007,5143.51987839,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,16,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,2097152,382.250881195,2971.11806393,2972.80127525,384.458237886,3089.47584152,3091.17569447,2928.63988876,3628.03196907,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,1,B0_FULL_SERIAL,PASS,1,4096,67108864,4440.53437233,4440.53437233,4442.01537609,4443.53086472,6829.79520798,6831.31264687,6685.69612503,7815.1679039,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,1,B1_SLICE_SERIAL,PASS,1,4096,67108864,4287.9782486,4287.9782486,4289.39068794,4290.88576317,6831.73697472,6833.31392288,6711.23218536,7768.95999908,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,67108864,4202.60158539,4202.60158539,4204.30845261,4206.11073017,6736.04160309,6737.65951157,6640.63978195,7660.44807434,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,2,B0_FULL_SERIAL,PASS,1,4096,67108864,4361.17888927,4361.17888927,4362.74430752,4364.46464062,6743.92319679,6745.57183266,6665.21596909,7153.56779099,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,2,B1_SLICE_SERIAL,PASS,1,4096,67108864,4089.53472137,4089.53472137,4091.11744881,4092.87871361,6622.48641968,6624.20674324,6594.56014633,6798.33602905,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,67108864,4110.96258163,4110.96258163,4112.65470505,4114.29309368,6645.79837799,6647.53918648,6594.56014633,6888.31996918,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,3,B0_FULL_SERIAL,PASS,1,4096,67108864,5536.24703407,5536.24703407,5537.86491394,5539.58525658,7914.68668938,7916.25020981,7906.3038826,8190.97614288,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,3,B1_SLICE_SERIAL,PASS,1,4096,67108864,5477.5225544,5477.5225544,5479.17375565,5480.73023796,8023.77282143,8025.34976006,7976.96018219,8473.60038757,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,67108864,5404.14014816,5404.14014816,5405.72798729,5407.48929024,7951.33056641,7952.88711548,7913.4721756,9035.77613831,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,4,B0_FULL_SERIAL,PASS,1,4096,67108864,5754.28987503,5754.28987503,5756.0806179,5757.73952484,8127.85282135,8129.56927299,7788.54417801,12223.4239578,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,4,B1_SLICE_SERIAL,PASS,1,4096,67108864,5371.61150932,5371.61150932,5373.43806744,5375.13792992,7919.26593781,7921.02715492,7918.59197617,8471.55189514,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,67108864,5275.62877655,5275.62877655,5277.42397308,5279.16478157,7823.92769814,7825.68897247,7828.47976685,8134.65595245,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,5,B0_FULL_SERIAL,PASS,1,4096,67108864,4329.59167004,4329.59167004,4331.24993324,4333.03172112,6712.00065613,6713.80797386,6492.15984344,8295.35961151,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,5,B1_SLICE_SERIAL,PASS,1,4096,67108864,4403.89698982,4403.89698982,4405.71902752,4407.52126217,6933.17627907,6934.81472969,6636.5442276,9519.10400391,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,67108864,4342.73283005,4342.73283005,4344.31806564,4345.77217102,6884.55489159,6886.0908699,6710.27183533,7785.4719162,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,1,B0_FULL_SERIAL,PASS,1,4096,33554432,4918.34050655,4918.34050655,4920.1715517,4922.05570221,7302.8467083,7304.6988678,6657.02390671,8006.65569305,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,1,B1_SLICE_SERIAL,PASS,1,4096,33554432,2375.95135212,5522.0882988,5523.75362396,2377.77983189,6790.74687004,6792.36479759,6622.20811844,7903.23209763,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,33554432,2513.21790695,4373.06050301,4374.83523846,2515.33120632,5619.09759521,5620.63358307,5345.28017044,7143.42403412,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,2,B0_FULL_SERIAL,PASS,1,4096,33554432,4101.23072147,4101.23072147,4102.79362679,4104.32958603,6483.742733,6485.39650917,6440.95993042,6767.61579514,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,2,B1_SLICE_SERIAL,PASS,1,4096,33554432,2328.80128384,5442.73919106,5444.3506813,2330.55104256,6709.1750145,6710.73154449,6581.0880661,7993.34383011,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,33554432,2333.75298023,4192.9420805,4194.51519966,2335.59105396,5434.51776505,5436.09470367,5312.51192093,5931.00786209,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,3,B0_FULL_SERIAL,PASS,1,4096,33554432,5601.60001755,5601.60001755,5603.16156864,5604.77951527,7986.23748779,7987.9142189,7809.02385712,9766.84761047,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,3,B1_SLICE_SERIAL,PASS,1,4096,33554432,3575.12958527,6680.52992821,6682.04537392,3576.86784267,7942.40510941,7944.08449173,7932.92808533,8333.31203461,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,33554432,3510.34239769,5359.14815426,5360.82176208,3512.33792782,6602.93377876,6604.59265709,6599.6799469,7339.00785446,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,4,B0_FULL_SERIAL,PASS,1,4096,33554432,5342.1881485,5342.1881485,5343.61537933,5345.17184734,7723.78495216,7725.27552605,7692.28792191,9562.11185455,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,4,B1_SLICE_SERIAL,PASS,1,4096,33554432,3115.84383488,6477.0822525,6478.50365639,3117.53087521,7752.56446838,7753.89567375,7669.7602272,8476.67217255,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,33554432,3157.36382961,5304.32961464,5305.83616257,3159.04063702,6565.49823761,6566.99327469,6529.98399734,6817.79193878,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,5,B0_FULL_SERIAL,PASS,1,4096,33554432,4758.0006361,4758.0006361,4759.58524227,4761.05983734,7139.87905502,7141.34783745,6967.2961235,7914.49594498,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,5,B1_SLICE_SERIAL,PASS,1,4096,33554432,2479.38239574,5590.08319855,5591.69984818,2481.18014812,6864.12225723,6865.69919586,6778.88011932,7507.96794891,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,33554432,4777.17504025,6653.36632252,6654.99060154,4779.18716431,7881.88612938,7883.4221077,5289.98422623,6281.21614456,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,1,B0_FULL_SERIAL,PASS,1,4096,16777216,4400.2323246,4400.2323246,4401.81120872,4403.47006798,6778.57855797,6780.30076981,6489.08805847,8884.19246674,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,1,B1_SLICE_SERIAL,PASS,1,4096,16777216,1505.57825327,6232.72960663,6234.41345215,1507.52193213,6892.31293678,6893.8284874,6665.21596909,8421.37622833,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,16777216,1338.59199762,4228.28352928,4229.96737003,1340.75391769,4863.57762337,4865.07265091,4752.38418579,5935.10389328,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,2,B0_FULL_SERIAL,PASS,1,4096,16777216,4446.76802635,4446.76802635,4448.4128046,4449.96926785,6826.86655045,6828.53692055,6519.80781555,9366.52755737,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,2,B1_SLICE_SERIAL,PASS,1,4096,16777216,1350.29695749,6085.71900368,6087.31200218,1352.27775335,6738.47361565,6740.03007889,6666.2402153,6939.6481514,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,16777216,1308.17856073,4197.60192871,4199.21600342,1310.26239634,4830.22527695,4831.84322357,4800.51183701,5199.87201691,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,3,B0_FULL_SERIAL,PASS,1,4096,16777216,4075.27169704,4075.27169704,4076.83774948,4078.29183102,6460.75901985,6462.30978012,6450.17576218,7026.68809891,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,3,B1_SLICE_SERIAL,PASS,1,4096,16777216,1316.89088345,6053.51427078,6055.09311676,1318.84927034,6713.77086639,6715.28639793,6614.01605606,6970.36790848,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,16777216,1492.04544544,4394.44605827,4396.27069473,1494.27647352,5027.38239288,5029.0822506,4876.28793716,6401.02386475,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,4,B0_FULL_SERIAL,PASS,1,4096,16777216,5519.26527023,5519.26527023,5520.84733963,5522.48572826,7902.29186058,7904.04353142,7848.89602661,8792.06371307,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,4,B1_SLICE_SERIAL,PASS,1,4096,16777216,2538.61632824,7275.60896873,7277.25696564,2540.56192398,7924.75262642,7926.26813889,7834.62381363,8714.24007416,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,16777216,2490.33791304,5410.75201035,5412.42623329,2492.34367132,6041.83808327,6043.31264496,6113.2478714,6592.51213074,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,5,B0_FULL_SERIAL,PASS,1,4096,16777216,5607.92194366,5607.92194366,5609.43676472,5610.91136932,7991.68896675,7993.12320709,7804.92782593,9452.44789124,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,5,B1_SLICE_SERIAL,PASS,1,4096,16777216,2387.29024887,7096.88257217,7098.54849815,2389.1520071,7756.14078522,7757.71777153,7762.9442215,8095.744133,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,16777216,3147.90846586,6040.27008057,6041.79199219,3150.03456354,6676.61056519,6678.0851078,6072.31998444,9468.83201599,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,1,B0_FULL_SERIAL,PASS,1,4096,8388608,5261.85667038,5261.85667038,5263.28383923,5264.77884293,7653.32996368,7654.87165451,7740.41604996,8094.71988678,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,1,B1_SLICE_SERIAL,PASS,1,4096,8388608,973.347847462,7645.31265259,7646.59965515,975.140477419,7997.91234016,7999.38690186,8029.18434143,8396.8000412,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,8388608,1169.66399908,5712.45697975,5714.021101,1171.64095998,6052.06400871,6053.47716331,5905.31206131,7043.07222366,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,2,B0_FULL_SERIAL,PASS,1,4096,8388608,5617.58209705,5617.58209705,5619.10910606,5620.78845024,7987.22874641,7988.80898476,7851.00793839,8816.63990021,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,2,B1_SLICE_SERIAL,PASS,1,4096,8388608,2284.92478967,8196.21891022,8197.80738831,2286.95167065,8548.56834412,8550.04285812,8482.81574249,9389.05620575,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,8388608,1208.97856474,4925.22626877,4926.7462635,1211.14367962,5260.11901855,5261.63455009,4931.58388138,6893.56803894,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,3,B0_FULL_SERIAL,PASS,1,4096,8388608,7585.16160488,7585.16160488,7586.83518887,7588.3712101,9966.32899284,9968.06528091,9733.1199646,11293.6964035,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,3,B1_SLICE_SERIAL,PASS,1,4096,8388608,4005.63900709,10185.932188,10187.5667191,4007.70622015,10534.7027111,10536.382103,10512.3844147,11623.4235764,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,8388608,3830.64065337,7648.59327316,7650.20031929,3832.66688585,7981.21858597,7982.93889046,8056.83231354,8624.12834167,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,4,B0_FULL_SERIAL,PASS,1,4096,8388608,5009.165411,5009.165411,5010.95419884,5012.83837318,7383.37471008,7385.14046669,6694.91195679,10122.2400665,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,4,B1_SLICE_SERIAL,PASS,1,4096,8388608,1200.04607916,7167.14687347,7168.95999908,1202.22719312,7519.02463913,7520.84733963,7320.57619095,8867.83981323,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,8388608,1159.04384136,4835.10848999,4836.94400787,1161.64480329,5170.23553848,5171.97633743,5001.21593475,6321.15221024,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,5,B0_FULL_SERIAL,PASS,1,4096,8388608,4487.13086128,4487.13086128,4488.90109539,4490.39616108,6872.52864838,6874.28863525,6710.27183533,8083.45603943,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,5,B1_SLICE_SERIAL,PASS,1,4096,8388608,1337.91679621,7363.33888054,7364.81282234,1339.98014808,7712.50171661,7714.26306725,7416.83197021,9203.71246338,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,8,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,8388608,1203.82784247,4917.22752571,4918.86016846,1206.0384047,5251.18914604,5252.74559975,5094.39992905,6433.79211426,stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,1,B0_FULL_SERIAL,PASS,1,4096,4194304,5658.1638813,5658.1638813,5660.00898361,5661.62682533,8035.58400154,8037.26407051,7790.5921936,9496.5763092,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,1,B1_SLICE_SERIAL,PASS,1,4096,4194304,1955.73055863,9096.29057884,9098.02822113,1958.06527734,9297.79003143,9299.51039314,9144.3195343,10698.6560822,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,4194304,1925.85408926,6105.33885956,6107.05086708,1928.16832304,6298.57987404,6300.17725945,6263.80777359,6926.33581161,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,2,B0_FULL_SERIAL,PASS,1,4096,4194304,5560.39171219,5560.39171219,5562.13887691,5564.04350758,7938.80064964,7940.54272652,7788.54417801,9478.14369202,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,2,B1_SLICE_SERIAL,PASS,1,4096,4194304,1699.61472213,8725.3164959,8727.20384598,1701.92896187,8925.63451767,8927.49827385,8937.47234344,9899.00779724,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,4194304,1730.4313606,6058.58429909,6060.4358387,1733.13471615,6250.67456245,6252.45629311,6027.26411819,7994.36807632,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,3,B0_FULL_SERIAL,PASS,1,4096,4194304,5494.77889061,5494.77889061,5496.66625977,5498.36605072,7862.85434723,7864.7481823,7731.2002182,9082.88002014,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,3,B1_SLICE_SERIAL,PASS,1,4096,4194304,1749.16991234,8900.75265884,8902.50427246,1751.44064367,9103.55648041,9105.27681351,9024.51229095,10536.9596481,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,4194304,1750.24383247,6046.13379478,6047.82335281,1752.69631147,6240.04867554,6241.89188957,6212.60786057,7244.80009079,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,4,B0_FULL_SERIAL,PASS,1,4096,4194304,5533.09890747,5533.09890747,5534.77502346,5536.4748621,7907.14302063,7908.81661415,7576.57623291,9585.66379547,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,4,B1_SLICE_SERIAL,PASS,1,4096,4194304,1719.68703747,8880.13696671,8881.84318542,1721.7689532,9082.52673149,9084.20605659,8949.76043701,10450.9439468,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,4194304,1762.05503941,5910.98432541,5912.55231857,1764.28735733,6103.6716938,6105.37157059,6080.51204681,7418.87998581,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,5,B0_FULL_SERIAL,PASS,1,4096,4194304,5749.51678753,5749.51678753,5751.25502586,5753.05729866,8131.60700798,8133.38177681,8012.80021667,9493.50357056,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,5,B1_SLICE_SERIAL,PASS,1,4096,4194304,2047.64479935,9086.61376953,9088.38147163,2049.81502891,9291.29721642,9293.07907104,9358.20770264,10558.4640503,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,16,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,4194304,1977.91167915,6137.53406525,6139.36829567,1980.47168672,6333.39586258,6335.11616707,6375.42390823,7759.87195969,stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep5
A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,1,B0_FULL_SERIAL,PASS,1,1024,33554432,2706.68352127,2706.68352127,2708.63168716,2710.49536228,5018.27260971,5020.14781952,4779.00791168,5725.18396378,stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep1
A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,1,B1_SLICE_SERIAL,PASS,1,1024,33554432,3197.94946671,3197.94946671,3199.35042858,3200.96834183,5608.04414749,5609.60062027,5612.54405975,6594.56014633,stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep1
A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,1024,33554432,3134.77630138,3134.77630138,3136.44350052,3137.99999237,5545.3625679,5546.95997238,5505.0239563,6967.2961235,stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep1
A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,2,B0_FULL_SERIAL,PASS,1,1024,33554432,3576.22338533,3576.22338533,3577.70434618,3579.3632102,5823.95327568,5825.50715446,5749.69577789,6996.99211121,stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep2
A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,2,B1_SLICE_SERIAL,PASS,1,1024,33554432,3453.34527493,3453.34527493,3455.05214214,3456.46527767,5863.47967148,5865.07710457,5708.79983902,6960.12783051,stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep2
A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,1024,33554432,3542.5292778,3542.5292778,3544.103055,3545.68000317,5952.71490097,5954.39423561,5815.2961731,6786.04793549,stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep2
A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,3,B0_FULL_SERIAL,PASS,1,1024,33554432,3146.23424768,3146.23424768,3147.82847166,3149.46688414,5420.26173592,5421.88287735,5345.28017044,6342.65613556,stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep3
A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,3,B1_SLICE_SERIAL,PASS,1,1024,33554432,3445.95841885,3445.95841885,3447.47200966,3448.90559673,5856.35005951,5857.90657997,5700.60777664,6864.89582062,stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep3
A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,1024,33554432,3285.29345989,3285.29345989,3286.78146839,3288.29696655,5695.31135559,5696.80638313,5640.19203186,6637.56799698,stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep3
